-93.412,-33.522,138.392,121.944,92.61021,34.87929,-0.9920605,0.1020516,0.07183906,-0.01551727
-93.494,-33.344,138.648,121.9782,92.56093,34.82947,-0.9920256,0.1025527,0.07176195,-0.01478146
-93.562,-33.182,138.9,121.9329,92.59732,34.86808,-0.9920709,0.1019239,0.0717916,-0.01590803
-93.666,-33.046,139.204,121.9533,92.58188,34.89055,-0.9920412,0.102236,0.07180041,-0.01571022
-93.738,-32.88,139.46,121.9778,92.62743,34.90799,-0.9920709,0.101964,0.07176988,-0.01574552
-93.822,-32.754,139.742,121.6562,92.74274,35.32399,-0.9912919,0.1158793,0.06028255,-0.01669226
-93.884,-32.614,140,121.8634,92.66456,35.0744,-0.9920977,0.1020493,0.07098742,-0.0169932
-93.91,-32.444,140.216,121.5979,92.72642,35.30942,-0.991318,0.1156313,0.06029649,-0.01680081
-93.956,-32.31,140.448,121.837,92.62133,35.03822,-0.9920782,0.1026849,0.07048906,-0.01636776
-94.008,-32.168,140.658,121.6448,92.73272,35.29134,-0.9912635,0.1161464,0.06026249,-0.01659095
-94.066,-32.022,140.866,121.8573,92.59083,34.99902,-0.9920462,0.1026619,0.07091451,-0.0166144
-94.084,-31.89,141.05,121.7945,92.56752,34.97308,-0.9920548,0.1024459,0.07107017,-0.01677041
-94.064,-31.652,141.218,121.8834,92.52627,34.8992,-0.9920858,0.1020638,0.07144535,-0.01562711
-94.122,-31.536,141.476,122.0531,92.84104,35.26675,-0.9917163,0.111059,0.06289927,-0.014442
-94.176,-31.446,141.694,122.0535,92.86557,35.22041,-0.9917256,0.1107047,0.06332095,-0.01467477
-94.19,-31.322,141.88,122.0038,92.86346,35.18999,-0.9917232,0.1106696,0.06330742,-0.01515317
-94.244,-31.202,142.118,121.8709,92.64584,35.0137,-0.9920722,0.1024489,0.07090678,-0.01641009
-94.3,-31.118,142.366,121.8833,92.68095,35.06576,-0.9920748,0.1026304,0.07060905,-0.01639397
-94.308,-30.994,142.564,122.0376,92.94469,35.27661,-0.991753,0.1105036,0.06323621,-0.01470195
-94.382,-30.946,142.838,121.8554,92.76844,35.21779,-0.9921314,0.1015501,0.07106036,-0.01771071
-94.506,-30.962,143.14,121.8259,92.80293,35.28175,-0.9921418,0.1010918,0.07149424,-0.01799018
-94.906,-31.306,143.666,121.6928,92.99504,35.54967,-0.9923547,0.09585906,0.07480524,-0.02115495
-95.574,-31.894,144.236,121.6206,93.22238,36.02143,-0.9922227,0.08880105,0.07937668,-0.03616262
-95.962,-32.128,144.616,121.6981,93.51508,36.05064,-0.9921886,0.08773603,0.08077143,-0.03660871
-96.304,-32.326,145.066,121.6272,93.8358,36.38323,-0.9922883,0.08318467,0.08381098,-0.03768506
-96.344,-32.21,145.302,121.6294,93.91897,36.49471,-0.9923391,0.0827614,0.08364902,-0.03763641
-96.404,-32.136,145.58,121.38,94.37402,37.12772,-0.9921159,0.09736294,0.07090011,-0.03463735
-96.314,-31.918,145.632,121.5946,93.97059,36.54192,-0.9923693,0.08254246,0.08329215,-0.03811214
-96.262,-31.762,145.73,121.6353,93.96685,36.4624,-0.9923818,0.08309061,0.08318084,-0.03681673
-96.198,-31.638,145.842,121.6182,93.9219,36.43939,-0.992395,0.0833664,0.08273823,-0.03683259
-96.104,-31.486,145.916,121.7133,93.91463,36.35079,-0.9922252,0.08571067,0.08215189,-0.03733612
-96.02,-31.356,146.002,121.613,93.95051,36.39195,-0.9924263,0.08382014,0.08203954,-0.0365196
-95.954,-31.224,146.122,121.5914,93.90724,36.37406,-0.9923113,0.0855834,0.08116464,-0.03749891
-95.9,-31.074,146.242,121.5532,93.86552,36.36524,-0.9923719,0.08527146,0.0809047,-0.03716771
-95.84,-30.898,146.324,121.6415,93.80424,36.13534,-0.9922716,0.08798581,0.079687,-0.03613003
-95.754,-30.74,146.38,121.6527,93.71579,36.04865,-0.9923097,0.08791743,0.07949241,-0.03567788
-95.718,-30.672,146.508,121.5649,93.69854,36.14447,-0.9922975,0.08781963,0.07929678,-0.03668338
-95.612,-30.53,146.52,121.569,93.68158,35.98254,-0.9924111,0.08643729,0.0800633,-0.03519361
-95.468,-30.368,146.49,121.6253,93.53743,35.59469,-0.9923232,0.08768873,0.08008144,-0.03452877
-95.44,-30.304,146.632,121.5514,93.5488,35.72682,-0.9923686,0.08678513,0.08006845,-0.03552723
-95.392,-30.236,146.748,121.5175,93.4905,35.72242,-0.9923416,0.08732837,0.07974216,-0.03568118
-95.434,-30.266,146.968,121.5745,93.54336,35.69642,-0.9923431,0.08750161,0.07995816,-0.03472042
-95.342,-30.108,146.976,121.6736,93.47832,35.52404,-0.9922722,0.08900668,0.07957038,-0.03380072
-95.26,-29.962,147.012,121.6797,93.43343,35.42954,-0.9922854,0.08910591,0.07928917,-0.0338102
-95.276,-29.948,147.236,121.5576,93.50777,35.67736,-0.9923761,0.08594541,0.08070626,-0.03591359
-95.186,-29.834,147.286,121.6461,93.4837,35.52512,-0.9923307,0.08859582,0.0792361,-0.03394679
-95.154,-29.754,147.388,121.5529,93.46861,35.57269,-0.9923419,0.08771576,0.07975911,-0.03467277
-95.126,-29.684,147.5,121.5284,93.50653,35.58158,-0.9923702,0.0869512,0.0799114,-0.03542888
-95.144,-29.676,147.702,121.5674,93.47369,35.52849,-0.9923382,0.08787322,0.07928386,-0.03546048
-95.038,-29.552,147.722,121.6063,93.51066,35.50225,-0.9923207,0.08869152,0.07886466,-0.03483999
-94.972,-29.49,147.8,121.5316,93.49134,35.55508,-0.9923342,0.08808574,0.07911332,-0.03542186
-94.916,-29.422,147.878,121.5699,93.48701,35.53664,-0.9923469,0.08797261,0.07902495,-0.03554478
-94.796,-29.284,147.866,121.6659,93.35735,35.33395,-0.9921507,0.09110767,0.07832176,-0.03467151
-94.784,-29.242,148.018,121.497,93.40747,35.53901,-0.9923241,0.08828705,0.0789702,-0.03552579
-94.742,-29.142,148.134,121.5264,93.41019,35.54195,-0.9923519,0.0885243,0.07860789,-0.03495831
-94.744,-29.086,148.246,121.5301,93.51439,35.61906,-0.9924173,0.08677772,0.07973731,-0.03492181
-94.724,-29.07,148.37,121.5827,93.48579,35.54551,-0.9923849,0.08724772,0.07968842,-0.03478326
-94.638,-28.984,148.376,121.6882,93.42184,35.38599,-0.9921948,0.09066815,0.07837588,-0.03444026
-94.632,-28.98,148.524,121.545,93.4601,35.4628,-0.9923264,0.08788948,0.07930718,-0.0356957
-94.572,-28.92,148.592,121.5657,93.42422,35.4512,-0.9923059,0.0881911,0.07918882,-0.03578672
-94.574,-28.93,148.734,121.6358,93.56355,35.51669,-0.9923297,0.08727872,0.0801864,-0.03513449
-94.506,-28.868,148.79,121.6222,93.4882,35.41947,-0.9922853,0.08783788,0.07969316,-0.03610587
-94.48,-28.868,148.912,121.5238,93.49759,35.53148,-0.9923023,0.0873351,0.07974761,-0.03673029
-94.436,-28.806,149.03,121.5248,93.52483,35.62568,-0.9923642,0.08618008,0.08047948,-0.03618605
-94.434,-28.752,149.174,121.5519,93.60548,35.70094,-0.9923951,0.08584528,0.08052211,-0.03604104
-94.366,-28.708,149.242,121.5272,93.56933,35.71699,-0.9923897,0.08630329,0.08019166,-0.03583034
-94.262,-28.624,149.254,121.5097,93.51596,35.63603,-0.992375,0.08673805,0.0800522,-0.0354998
-94.206,-28.594,149.334,121.4443,93.51249,35.7005,-0.9923984,0.08618367,0.0800684,-0.03614932
-94.104,-28.512,149.336,121.4671,93.48618,35.59508,-0.9923639,0.08681852,0.07994473,-0.03585138
-93.992,-28.44,149.334,121.4958,93.4538,35.5005,-0.9922907,0.08826011,0.07920066,-0.03600833
-93.932,-28.412,149.432,121.5216,93.48689,35.50786,-0.9923036,0.08867862,0.07890345,-0.03527118
-93.852,-28.386,149.518,121.4375,93.46379,35.56195,-0.9922296,0.0889428,0.07859293,-0.03732285
-93.77,-28.318,149.54,121.5206,93.493,35.49181,-0.9922968,0.08884647,0.07885133,-0.0351566
-93.69,-28.234,149.572,121.5099,93.4284,35.39854,-0.9922722,0.08931056,0.07888698,-0.03458804
-93.624,-28.2,149.654,121.4271,93.44011,35.57608,-0.9922457,0.08919276,0.07833508,-0.03683691
-93.548,-28.132,149.718,121.427,93.42294,35.55299,-0.9922305,0.0893631,0.07839611,-0.03670172
-93.49,-28.122,149.816,121.4875,93.48111,35.53693,-0.992247,0.09018213,0.07775209,-0.03560331
-93.394,-28.07,149.832,121.396,93.36284,35.55242,-0.9922236,0.08953477,0.07829542,-0.03668653
-93.406,-28.1,149.97,121.436,93.471,35.5371,-0.9922445,0.08935148,0.0781808,-0.03681241
-93.322,-28.066,149.998,121.3838,93.41974,35.4813,-0.9923504,0.08778071,0.07886405,-0.03627486
-93.262,-28.058,150.056,121.5061,93.42067,35.35912,-0.9921649,0.08956537,0.0785868,-0.0375631
-93.206,-28.064,150.106,121.5077,93.36153,35.29717,-0.9921323,0.08969425,0.07874814,-0.03777948
-93.164,-28.05,150.172,121.513,93.43573,35.34441,-0.9921308,0.08975244,0.07871299,-0.03775537
-93.124,-28.054,150.274,121.415,93.47052,35.471,-0.992304,0.08707549,0.0796243,-0.03756035
-93.072,-28.038,150.372,121.4904,93.51241,35.51126,-0.9923099,0.08734976,0.07945232,-0.037127
-93.012,-28.028,150.44,121.4459,93.47673,35.50254,-0.9923044,0.08765753,0.07932357,-0.0368229
-93.004,-28.09,150.554,121.3558,93.55128,35.67438,-0.9923892,0.08526915,0.08057684,-0.03742025
-92.928,-28.06,150.584,121.3504,93.50494,35.61818,-0.9923479,0.08562907,0.08064904,-0.0375395
-92.9,-28.072,150.692,121.3709,93.55607,35.63805,-0.9923542,0.08569717,0.08069076,-0.03712629
-92.79,-28.038,150.712,121.3428,93.56598,35.64911,-0.9923632,0.08566914,0.08055973,-0.0372317
-92.7,-28.004,150.746,121.3334,93.56564,35.68636,-0.9923688,0.08540019,0.08066915,-0.03746424
-92.624,-27.978,150.788,121.3229,93.52796,35.67907,-0.9923485,0.08541308,0.08076476,-0.03776621
-92.508,-27.904,150.79,121.3624,93.50265,35.57965,-0.9923335,0.08589506,0.08069629,-0.0372065
-92.41,-27.844,150.806,121.3817,93.49761,35.61876,-0.992236,0.08738361,0.0799408,-0.03796532
-92.334,-27.804,150.854,121.3779,93.49342,35.63711,-0.9922229,0.08726622,0.08005417,-0.03833798
-92.3,-27.818,150.964,121.344,93.4846,35.58236,-0.9923406,0.08593912,0.08049539,-0.03735252
-92.24,-27.804,151.024,121.3449,93.53214,35.67974,-0.9923625,0.08568586,0.08049709,-0.03734912
-92.188,-27.85,151.13,121.3116,93.57201,35.7347,-0.9923688,0.08526865,0.08067074,-0.03775898
-92.096,-27.822,151.158,121.306,93.56145,35.77268,-0.9923494,0.08534052,0.08074759,-0.03794128
