120.212,-8.068,-18.62,150.26,135.252,12.568,13.572,11.75,190.9544,293.3468,25.47682,-0.999921,-0.001235736,0.002282151,0.01230506,179.2346,372.3812,98.31042,-0.9999992,-0.001225307,0.0003037448,-0.0003331587,183.5101,367.4068,-24.29816,-0.9948703,-0.09976669,0.01318974,0.01028894
120.218,-8.06,-18.618,150.26,135.17,12.364,12.006,11.75,190.9535,293.3475,25.47598,-0.9999212,-0.0012333,0.002244091,0.01228939,179.247,372.3981,98.31322,-0.9999986,-0.001707084,0.0002862409,0.0002000687,183.5715,368.2256,-23.80273,-0.9934525,-0.112953,0.01447404,0.009180241
120.216,-8.064,-18.602,150.26,135.08,12.026,10.502,11.82,190.9561,293.3486,25.47626,-0.999921,-0.0012324,0.00228471,0.01229139,179.2309,372.3822,98.31144,-0.9999992,-0.001222093,0.000360637,-0.0003206217,183.5275,369.0479,-23.35841,-0.9919444,-0.1256564,0.01461218,0.006571313
120.216,-8.064,-18.59,150.26,135.024,11.736,9.03,11.82,190.9532,293.3473,25.47739,-0.9999207,-0.001210965,0.00226024,0.01232909,179.2329,372.3817,98.31039,-0.9999992,-0.001261695,0.0003269145,-0.0003210618,183.486,369.8286,-22.892,-0.9903069,-0.1380207,0.01504452,0.004063359
120.22,-8.066,-18.58,150.26,134.978,11.432,7.558,12.032,190.9548,293.3476,25.47719,-0.9999211,-0.001226053,0.002291066,0.01229308,179.2339,372.3806,98.31174,-0.9999992,-0.001219422,0.0002603788,-0.0003358681,183.4342,370.6184,-22.3686,-0.9882509,-0.1520419,0.01558186,0.0007249075
120.22,-8.062,-18.564,150.26,134.916,11.036,6.03,12.032,190.9556,293.3475,25.47686,-0.999921,-0.001215803,0.002271842,0.01229973,179.2318,372.3806,98.31098,-0.9999992,-0.001261144,0.0003015501,-0.00030678,182.7756,371.2394,-20.27847,-0.9835819,-0.1676171,-0.06686649,-0.0001666108
120.22,-8.07,-18.558,150.26,134.864,10.604,4.508,11.89,190.9536,293.3481,25.4772,-0.9999207,-0.001223506,0.002255861,0.01233588,179.2462,372.3981,98.31474,-0.9999983,-0.001779631,0.0003057696,0.0002391755,182.6423,371.9915,-19.76611,-0.9813318,-0.1799392,-0.0677394,-0.004606128
120.22,-8.068,-18.552,150.26,134.826,10.196,3.05,11.82,190.9522,293.3473,25.47682,-0.9999212,-0.001250717,0.002266545,0.01228962,179.2331,372.3788,98.31055,-0.9999992,-0.001221864,0.0003244843,-0.0003641708,182.5109,372.7538,-19.24285,-0.9789482,-0.1924329,-0.06747515,-0.008790185
120.22,-8.07,-18.55,150.26,134.8,9.802,1.594,11.89,190.9539,293.349,25.47563,-0.999921,-0.001179683,0.002297441,0.01231119,179.23,372.3806,98.31156,-0.9999992,-0.001219593,0.0003499866,-0.0003329575,182.1512,373.5669,-18.55301,-0.9745281,-0.2088923,-0.08094754,-0.01031658
120.214,-8.07,-18.54,150.26,134.79,9.414,0.154,11.89,190.9538,293.3468,25.47697,-0.9999211,-0.001229174,0.002273751,0.01229644,179.2442,372.3997,98.31476,-0.9999986,-0.001701835,0.0003140881,0.0002026016,182.0035,374.2169,-18.00799,-0.9718138,-0.2206362,-0.08172206,-0.01480493
120.21,-8.07,-18.538,150.332,134.794,9.054,-1.274,11.89,190.9526,293.347,25.47593,-0.999921,-0.001240186,0.002291631,0.01229666,179.2309,372.3802,98.31084,-0.9999992,-0.001256858,0.0002959944,-0.0003021821,181.953,374.7517,-17.36434,-0.9676844,-0.2340995,-0.09063323,-0.02387204
120.21,-8.068,-18.534,150.26,134.826,8.728,-2.674,11.89,190.9549,293.3482,25.47681,-0.9999213,-0.001217196,0.002255874,0.012282,179.2447,372.3986,98.31656,-0.9999985,-0.001724279,0.0003161982,0.0001797942,181.7684,375.3461,-16.82679,-0.9647673,-0.2457946,-0.08935686,-0.02871247
120.21,-8.068,-18.534,150.26,134.884,8.444,-4.048,11.75,190.9532,293.3467,25.47805,-0.9999212,-0.001236133,0.002243643,0.01229252,179.2292,372.3822,98.31151,-0.9999992,-0.001218109,0.0003642111,-0.0003636811,181.6235,375.9425,-16.26391,-0.9619099,-0.2569229,-0.08816746,-0.03076885
120.21,-8.07,-18.53,150.332,134.966,8.204,-5.384,11.75,190.951,293.3473,25.4764,-0.9999214,-0.001217272,0.002258115,0.01227625,179.2323,372.38,98.31132,-0.9999992,-0.001180192,0.0003221374,-0.0003506663,181.5082,376.4663,-15.7106,-0.9591247,-0.2671789,-0.08747993,-0.03228754
120.21,-8.07,-18.53,150.404,135.07,8.018,-6.594,11.82,190.9545,293.3479,25.47742,-0.9999215,-0.001230626,0.00225,0.01226689,179.2321,372.3788,98.31205,-0.9999992,-0.001226075,0.0003102417,-0.0003339885,181.419,376.855,-15.24478,-0.9564074,-0.2770528,-0.08436856,-0.03753152
120.21,-8.068,-18.53,150.476,135.18,7.856,-7.726,11.75,190.9545,293.3476,25.47675,-0.9999207,-0.001219106,0.002252332,0.01234253,179.2302,372.382,98.3113,-0.9999992,-0.001246905,0.0003084764,-0.0003406629,181.3317,377.3145,-14.76168,-0.9543067,-0.2854478,-0.07994138,-0.03778366
120.214,-8.068,-18.53,150.26,135.302,7.698,-8.786,11.89,190.9532,293.3473,25.47711,-0.999921,-0.001214058,0.002255476,0.01230504,179.2463,372.3986,98.31564,-0.9999985,-0.001731867,0.0003043456,0.0001840687,181.2589,377.6826,-14.26118,-0.9515104,-0.2942258,-0.0805935,-0.03954567
120.22,-8.068,-18.53,150.26,135.436,7.604,-9.71,11.61,190.9543,293.3478,25.47668,-0.9999215,-0.001239168,0.002253714,0.01226238,179.2295,372.3794,98.3115,-0.9999992,-0.001245419,0.0003641272,-0.000312567,181.2095,377.96,-13.8098,-0.9489298,-0.3020073,-0.08132011,-0.0413651
120.212,-8.066,-18.526,150.26,135.588,7.526,-10.656,11.75,190.9524,293.3476,25.47654,-0.999921,-0.001228612,0.002254316,0.01231333,179.233,372.3784,98.31216,-0.9999992,-0.001245225,0.0003049084,-0.0003328921,181.2293,378.2307,-13.41158,-0.946731,-0.3093436,-0.07832101,-0.04327841
120.22,-8.07,-18.53,150.26,135.742,7.432,-11.548,11.68,190.9552,293.346,25.47635,-0.9999208,-0.001222513,0.002266022,0.01231664,179.2321,372.3773,98.31184,-0.9999992,-0.001282667,0.0003153971,-0.0003256655,181.8127,379.5378,-14.77428,-0.9460191,-0.3214067,0.02695065,-0.03192799
120.22,-8.07,-18.53,150.404,135.878,7.294,-12.416,11.61,190.9532,293.3483,25.47692,-0.999921,-0.001222344,0.002249437,0.01232012,179.23,372.3805,98.31278,-0.9999992,-0.001263036,0.0002916799,-0.0003285349,181.763,379.814,-14.38108,-0.9436675,-0.3280825,0.02747373,-0.03314643
120.22,-8.07,-18.53,150.26,136.026,7.17,-13.284,11.61,190.9522,293.3484,25.47789,-0.9999208,-0.001238257,0.002264711,0.01231435,179.2323,372.3791,98.31138,-0.9999992,-0.001247971,0.0002426425,-0.0003466168,181.6815,380.1189,-13.94822,-0.9410397,-0.3355146,0.02711686,-0.03375223
120.222,-8.074,-18.534,150.332,136.188,7.06,-14.168,11.61,190.9534,293.3473,25.47691,-0.9999213,-0.001218985,0.002231983,0.01228363,179.2332,372.3775,98.31306,-0.9999992,-0.001259786,0.0003110743,-0.0003203012,181.664,380.3932,-13.50387,-0.9384063,-0.3426263,0.0279645,-0.0349129
120.22,-8.07,-18.534,150.332,136.35,6.956,-15.018,11.82,190.9545,293.348,25.47675,-0.9999207,-0.001227966,0.002270137,0.01232552,179.2322,372.3806,98.31281,-0.9999992,-0.0012641,0.0003598994,-0.0003409095,181.5871,380.6779,-13.05105,-0.9355772,-0.3502287,0.02778699,-0.03554066
120.22,-8.07,-18.53,150.332,136.494,6.834,-15.816,11.75,190.9542,293.3482,25.47787,-0.9999205,-0.00121518,0.0022794,0.01234992,179.2326,372.3817,98.31134,-0.9999992,-0.001239223,0.0003063937,-0.0003166733,181.5551,380.9252,-12.66786,-0.9333383,-0.3560791,0.02802396,-0.03608366
120.22,-8.078,-18.522,150.404,136.66,6.65,-16.696,11.75,190.9545,293.3487,25.47812,-0.9999213,-0.001234939,0.002239252,0.01228853,179.2317,372.3802,98.31252,-0.9999992,-0.001253359,0.0003083424,-0.0002787002,181.4449,381.2268,-12.2056,-0.9305579,-0.3631887,0.02778425,-0.03720284
120.224,-8.068,-18.524,150.26,136.748,6.534,-17.208,11.61,190.9528,293.347,25.47653,-0.9999212,-0.001243594,0.002258293,0.01228886,179.2476,372.3958,98.31638,-0.9999984,-0.001761078,0.0003290956,0.0002437083,181.3514,381.5038,-11.75587,-0.9277707,-0.3700638,0.02807532,-0.03880878
120.23,-8.068,-18.522,150.332,136.744,6.374,-17.42,11.75,190.9559,293.3469,25.47752,-0.9999216,-0.001224523,0.002242941,0.01226721,179.2305,372.3802,98.31091,-0.9999992,-0.00126261,0.000301174,-0.0003216291,181.179,381.879,-11.19638,-0.9241604,-0.378754,0.02799131,-0.04110283
120.23,-8.068,-18.522,150.26,136.766,6.08,-17.97,11.61,190.9524,293.3476,25.47656,-0.9999207,-0.001231141,0.0022712,0.01232895,179.2312,372.3806,98.31254,-0.9999992,-0.001265331,0.0002921975,-0.0003027777,180.9591,382.3123,-10.54764,-0.9200924,-0.3882229,0.02786054,-0.04401082
120.23,-8.07,-18.528,150.332,136.8,5.718,-18.682,11.54,190.9527,293.3473,25.47709,-0.9999212,-0.001236784,0.002227549,0.01229192,179.2328,372.3792,98.31229,-0.9999992,-0.001251837,0.0003359072,-0.0003018049,180.726,382.7481,-9.90304,-0.9159294,-0.3974922,0.0282015,-0.04773046
120.23,-8.066,-18.53,150.404,136.796,5.306,-19.514,11.75,190.9547,293.347,25.47633,-0.9999207,-0.001198676,0.002275722,0.01232664,179.2462,372.3961,98.31747,-0.9999985,-0.001760416,0.000308745,0.0001468313,180.4082,383.2195,-9.211892,-0.9113701,-0.4075128,0.02737505,-0.05087728
120.232,-8.068,-18.53,150.332,136.792,4.876,-20.422,11.75,190.9525,293.3477,25.47883,-0.999921,-0.001229471,0.002244446,0.01231446,179.2324,372.3797,98.31268,-0.9999992,-0.001277921,0.0003011019,-0.0002727413,180.0921,383.6466,-8.588432,-0.9069175,-0.4169705,0.02658704,-0.05412472
120.232,-8.072,-18.53,150.476,136.79,4.392,-21.426,11.89,190.9541,293.3467,25.47658,-0.999921,-0.001218149,0.002274479,0.01230995,179.2327,372.3781,98.31369,-0.9999992,-0.00126397,0.0003173142,-0.0003069896,179.7556,384.0855,-7.924543,-0.9022687,-0.4265905,0.02536314,-0.05734536
120.24,-8.07,-18.53,150.404,136.74,3.872,-22.516,11.96,190.9548,293.3469,25.47726,-0.9999207,-0.001213159,0.002255882,0.012331,179.2304,372.3799,98.31269,-0.9999992,-0.001220105,0.0003699157,-0.0003567351,179.3608,384.5221,-7.228274,-0.8970617,-0.4370848,0.02334979,-0.06076158
120.24,-8.07,-18.53,150.26,136.732,3.34,-23.644,12.032,190.9533,293.3477,25.47692,-0.9999207,-0.001254441,0.002276841,0.01232238,179.231,372.3796,98.31243,-0.9999992,-0.001275363,0.0002944146,-0.0003175316,178.9744,384.9556,-6.502574,-0.8920195,-0.4468979,0.02179422,-0.06409835
120.238,-8.072,-18.522,150.404,136.762,2.796,-24.804,12.248,190.9525,293.3468,25.47765,-0.999921,-0.001236005,0.002247875,0.01230652,179.2317,372.3761,98.31525,-0.9999992,-0.001267351,0.0003170531,-0.0003504471,178.599,385.3352,-5.82072,-0.8869852,-0.4564038,0.02035923,-0.06736762
120.236,-8.078,-18.524,150.26,136.806,2.232,-25.948,12.104,190.9541,293.347,25.47697,-0.9999207,-0.001228286,0.002272904,0.01232613,179.2296,372.3766,98.31509,-0.999999,-0.00129803,0.0003071975,-0.0003331458,178.1759,385.7325,-5.118504,-0.8815473,-0.4663069,0.01885981,-0.07124913
120.236,-8.08,-18.53,150.26,136.882,1.648,-27.116,12.248,190.9551,293.3482,25.47757,-0.9999207,-0.001217487,0.002268462,0.01232609,179.2301,372.3756,98.31447,-0.9999992,-0.001278184,0.0003158213,-0.000310833,177.7864,386.0844,-4.438355,-0.8764654,-0.4753391,0.0175436,-0.0745216
120.24,-8.082,-18.53,150.26,136.96,1.408,-27.694,12.176,190.9536,293.348,25.47845,-0.999921,-0.001248337,0.002247704,0.01229968,179.2298,372.3787,98.31284,-0.9999992,-0.001269044,0.0002941684,-0.0002761172,177.5965,386.2661,-4.011528,-0.873198,-0.4810525,0.01705553,-0.07630892
120.23,-8.08,-18.53,150.26,136.946,1.426,-27.682,12.176,190.9545,293.3469,25.4753,-0.9999214,-0.001236903,0.002273821,0.01227595,179.2304,372.3789,98.31237,-0.999999,-0.001284914,0.000340742,-0.0003717633,177.603,386.2706,-3.979761,-0.8730396,-0.4813311,0.01722187,-0.0763265
